task_id,robot_id,zone_id,assigned_at,started_at,completed_at,task_type,priority,status,items_count,distance_m,time_taken_min,efficiency_score,reassignment_count,order_id,batch_id,aisle_number,rack_level,weight_total_kg,error_flag
37748788,433576,237363,2024-02-08 06:34:37,2024-02-08 08:07:37,2024-02-08 12:38:37,Sort,4,Failed,78,66.01,271,0.997,0,18161973,6767740,22,3,3.3,0
53337594,489133,237363,2025-01-23 03:41:05,2025-01-23 04:39:05,2025-01-23 09:35:05,Replenish,3,Completed,89,74.55,296,0.885,0,40874185,7851390,33,3,5.17,0
12850279,409522,217119,2023-06-18 08:51:40,2023-06-18 09:17:40,2023-06-18 11:20:40,Dropoff,3,Completed,257,31.19,123,0.975,0,49966420,4644300,18,3,40.16,0
11638752,430610,225896,2024-01-27 14:57:05,2024-01-27 16:30:05,2024-01-27 21:18:05,Cycle Count,1,Failed,154,81.41,288,0.502,1,11652942,4836240,3,5,47.47,0
56997796,424502,214068,2023-01-07 20:22:32,2023-01-07 20:34:32,2023-01-08 00:44:32,Transfer,3,Failed,215,18.45,250,0.513,0,69626548,4891609,25,4,8.76,0
78031930,437920,211550,2023-10-29 20:49:27,2023-10-29 21:52:27,2023-10-30 03:44:27,Replenish,5,Completed,226,106.5,352,0.938,0,72835150,3707771,7,1,21.38,0
97923095,489133,247949,2025-05-12 04:40:01,2025-05-12 06:18:01,2025-05-12 07:46:01,Pickup,5,Completed,148,95.4,88,0.665,3,18668558,9773115,48,7,62.07,0
92845906,464636,205980,2024-10-10 07:01:51,2024-10-10 07:43:51,2024-10-10 14:54:51,Cycle Count,2,Failed,283,44.8,431,0.752,0,96835599,3153815,45,7,0.47,0
20847120,436371,240291,2026-02-13 17:48:16,2026-02-13 19:33:16,2026-02-13 22:15:16,Pickup,2,Completed,300,62.07,162,0.477,0,92086833,9004721,15,4,14.6,1
86847116,424940,227751,2024-10-02 15:36:32,2024-10-02 15:37:32,2024-10-02 19:21:32,Cycle Count,1,In Progress,155,36.71,224,0.383,0,50370225,3945145,5,2,67.02,0
79599527,412330,210830,2024-01-30 14:56:06,2024-01-30 14:57:06,2024-01-30 19:54:06,Dropoff,5,Completed,106,256.24,297,0.567,1,27187650,3024458,38,4,55.45,0
72193376,497132,210830,2026-02-06 11:06:39,2026-02-06 11:28:39,2026-02-06 12:59:39,Dropoff,3,Cancelled,308,66.79,91,0.382,1,99626459,9959566,44,6,39.49,0
53480960,493013,205716,2025-09-13 20:56:39,2025-09-13 22:48:39,2025-09-14 06:34:39,Pickup,4,Completed,379,67.74,466,0.812,0,13983375,5965110,20,7,3.64,0
95057477,447979,245938,2024-11-11 10:21:23,2024-11-11 10:43:23,2024-11-11 12:36:23,Dropoff,5,Completed,203,150.24,113,0.662,1,39350357,5416215,5,7,31.78,0
33040082,424940,225896,2024-10-25 08:13:34,2024-10-25 08:16:34,2024-10-25 14:50:34,Dropoff,5,Completed,464,84.77,394,0.594,1,45806873,2484175,10,3,4.84,0
23945911,404891,240601,2026-02-22 19:00:27,2026-02-22 19:37:27,2026-02-23 03:30:27,Pickup,4,Completed,230,182.38,473,0.334,0,30907471,7647277,7,1,75.96,0
56817081,439871,232907,2024-05-11 06:32:31,2024-05-11 07:04:31,2024-05-11 13:15:31,Putaway,3,Failed,49,41.76,371,0.969,1,75175332,9815343,32,5,10.96,0
25307555,497132,227013,2025-05-29 22:06:47,2025-05-29 22:08:47,2025-05-30 00:44:47,Dropoff,2,Completed,139,19.64,156,0.715,1,66587378,4317339,31,1,33.24,0
52601904,430610,203407,2024-05-26 14:42:25,2024-05-26 16:19:25,2024-05-26 23:54:25,Pickup,4,Completed,113,5.4,455,0.463,0,35150166,9478675,26,7,0.23,0
43159784,447801,242832,2025-10-12 05:59:46,2025-10-12 07:20:46,2025-10-12 14:44:46,Consolidate,4,Cancelled,18,33.78,444,0.57,0,70252881,4127587,5,7,15.59,0
37800086,413972,214068,2023-10-02 12:56:23,2023-10-02 14:24:23,2023-10-02 16:06:23,Sort,3,Completed,241,14.87,102,0.393,0,33537442,9595166,3,7,99.94,0
84029981,425869,227013,2023-09-08 04:00:43,2023-09-08 04:05:43,2023-09-08 08:58:43,Cycle Count,4,Completed,272,114.46,293,0.648,0,28004019,7273940,28,7,10.78,0
62378175,432796,207246,2024-08-12 10:18:07,2024-08-12 11:59:07,2024-08-12 19:48:07,Consolidate,4,Completed,84,64.58,469,0.992,0,42018170,7500128,9,2,13.04,0
82003999,480494,217505,2026-03-01 06:32:01,2026-03-01 08:18:01,2026-03-01 09:32:01,Sort,3,Completed,374,78.84,74,0.64,0,97335384,6085736,12,7,1.92,0
86101067,467263,247949,2024-07-28 10:05:35,2024-07-28 11:21:35,2024-07-28 11:53:35,Transfer,5,Completed,329,6.83,32,0.526,0,21108258,8878842,43,5,12.49,0
14599455,441855,205980,2024-09-02 03:11:55,2024-09-02 03:33:55,2024-09-02 09:33:55,Pickup,3,Completed,385,23.43,360,0.678,1,69540133,5143161,2,4,6.08,0
24265979,446378,246274,2024-10-05 16:59:46,2024-10-05 18:35:46,2024-10-05 20:22:46,Putaway,1,Completed,91,40.5,107,0.824,3,95843523,1895640,16,7,9.31,0
73158732,480297,239090,2024-08-17 21:43:27,2024-08-17 22:54:27,2024-08-17 23:14:27,Dropoff,3,Completed,126,55.34,20,0.535,0,44363389,5428502,21,7,10.02,1
23067596,483879,206925,2023-04-28 22:00:42,2023-04-28 23:52:42,2023-04-29 01:06:42,Cycle Count,3,Failed,40,86.64,74,0.97,0,82300860,5289256,43,7,12.82,1
48966703,492624,227057,2024-04-30 09:40:09,2024-04-30 11:27:09,2024-04-30 12:05:09,Cycle Count,5,Completed,377,42.54,38,0.879,0,74553655,6486248,47,3,19.47,1
52752430,405424,238978,2023-11-03 01:15:16,2023-11-03 02:51:16,2023-11-03 10:46:16,Pickup,3,Cancelled,298,3.22,475,0.47,0,23007967,2605356,44,3,77.39,0
49891201,472285,242832,2026-02-25 00:18:59,2026-02-25 01:10:59,2026-02-25 06:28:59,Dropoff,3,Completed,313,2.4,318,0.547,0,87179293,6739482,28,2,2.32,0
97452618,448885,203407,2025-10-05 08:34:06,2025-10-05 09:27:06,2025-10-05 10:59:06,Sort,3,Completed,324,397.05,92,0.769,0,32761431,6239171,5,4,4.0,0
67344772,425202,212996,2024-09-23 17:24:04,2024-09-23 17:30:04,2024-09-23 20:49:04,Consolidate,3,Completed,75,7.95,199,0.997,1,50645053,3724283,9,2,0.62,0
81602175,417035,225896,2024-04-29 15:34:34,2024-04-29 15:51:34,2024-04-29 19:31:34,Pickup,4,Completed,320,251.39,220,0.669,0,50720777,1493462,49,7,2.03,0
54326706,411586,210770,2023-04-09 15:45:43,2023-04-09 17:17:43,2023-04-09 21:08:43,Cycle Count,3,In Progress,227,137.4,231,0.326,1,78375735,8383683,48,1,14.87,0
33871115,492624,203407,2025-11-26 13:06:09,2025-11-26 13:08:09,2025-11-26 16:01:09,Putaway,4,Completed,429,91.58,173,0.635,0,61135684,7697518,6,7,28.67,0
23095356,492908,205716,2026-01-25 14:02:51,2026-01-25 14:54:51,2026-01-25 16:21:51,Consolidate,3,Completed,346,82.58,87,0.415,0,91271107,2899952,12,6,59.19,0
85882476,449202,217119,2025-05-23 03:25:45,2025-05-23 04:18:45,2025-05-23 07:14:45,Dropoff,2,Completed,163,16.52,176,0.956,0,69310038,5607510,10,7,5.69,0
69142028,429290,235212,2025-02-14 15:30:15,2025-02-14 16:01:15,2025-02-14 23:12:15,Pickup,4,Completed,26,122.95,431,0.447,0,87850798,4861864,39,2,3.14,0
41199734,496760,216408,2025-08-31 23:36:26,2025-09-01 00:16:26,2025-09-01 01:48:26,Transfer,3,Completed,222,158.96,92,0.606,0,76237692,5287896,6,4,1.06,0
51749472,461387,206937,2025-08-30 05:41:29,2025-08-30 06:33:29,2025-08-30 06:39:29,Dropoff,3,Partial,102,223.76,6,0.86,2,50489742,9676813,49,2,39.93,0
21539824,461837,212996,2024-10-08 22:24:33,2024-10-08 23:17:33,2024-10-09 05:25:33,Sort,2,Completed,317,20.14,368,0.767,0,92239358,8334173,9,7,3.58,0
83882166,429174,240291,2025-03-02 20:37:49,2025-03-02 21:41:49,2025-03-02 23:45:49,Dropoff,4,Cancelled,55,31.68,124,0.585,0,15964268,1200058,27,2,6.98,0
76061581,425202,249237,2024-07-28 05:10:58,2024-07-28 05:44:58,2024-07-28 08:28:58,Cycle Count,4,Failed,139,45.32,164,0.629,0,90265996,2238954,1,3,5.85,0
47916019,459528,222099,2025-12-11 10:49:49,2025-12-11 10:56:49,2025-12-11 13:47:49,Replenish,2,Completed,63,8.91,171,0.94,0,87052202,6665956,33,6,6.69,0
21357325,404891,210770,2023-05-26 21:51:08,2023-05-26 22:33:08,2023-05-27 05:29:08,Dropoff,2,Cancelled,299,117.8,416,0.927,0,61944585,9018348,35,2,9.2,0
21811474,411586,241320,2024-05-17 19:27:17,2024-05-17 20:43:17,2024-05-18 02:47:17,Putaway,5,Completed,182,27.23,364,0.525,0,89796337,7171752,7,7,24.02,0
74780052,425202,235321,2025-07-24 20:57:29,2025-07-24 22:51:29,2025-07-25 00:48:29,Dropoff,2,Completed,159,37.11,117,0.611,1,33292641,2459537,11,6,6.44,0
95864858,409522,249237,2023-12-06 04:16:26,2023-12-06 04:59:26,2023-12-06 06:58:26,Consolidate,3,Cancelled,395,203.03,119,0.912,0,42825964,4843977,46,3,38.73,0
63460846,432796,206536,2025-06-07 23:44:06,2025-06-08 01:13:06,2025-06-08 05:09:06,Pickup,2,Completed,484,34.16,236,0.552,0,45635558,1264691,12,2,7.99,0
32232814,439871,227057,2024-06-05 07:46:47,2024-06-05 09:18:47,2024-06-05 15:00:47,Dropoff,3,Completed,202,25.65,342,0.398,0,84073582,6748527,32,5,39.53,0
93687610,481169,237363,2026-02-23 05:50:33,2026-02-23 06:29:33,2026-02-23 07:48:33,Cycle Count,4,Cancelled,39,5.18,79,0.391,0,57996445,3414634,15,4,53.44,0
85670790,458126,209263,2025-02-01 21:45:50,2025-02-01 21:55:50,2025-02-01 23:52:50,Dropoff,2,Completed,406,5.25,117,0.694,1,58093913,6280857,9,1,40.94,0
31360682,472285,227057,2023-10-27 16:03:04,2023-10-27 16:47:04,2023-10-27 16:54:04,Dropoff,4,Completed,28,52.84,7,0.643,0,71345402,9348508,10,6,10.04,0
82526269,420863,227057,2024-04-02 00:35:32,2024-04-02 00:50:32,2024-04-02 05:33:32,Cycle Count,3,Completed,331,25.45,283,0.574,0,69443906,5806974,22,5,48.06,0
55649964,497132,210830,2023-07-14 20:46:51,2023-07-14 22:24:51,2023-07-15 01:18:51,Pickup,4,Completed,265,14.43,174,0.31,0,72733231,4408461,17,2,1.51,0
38371789,405424,208059,2026-03-01 11:35:18,2026-03-01 12:23:18,2026-03-01 16:05:18,Replenish,3,Completed,192,196.21,222,0.982,2,63814593,6083402,21,1,72.67,0
78173614,449141,227057,2023-10-29 01:07:52,2023-10-29 01:32:52,2023-10-29 05:36:52,Sort,3,Completed,340,153.0,244,0.652,0,71084873,6786880,46,3,2.24,0
50786373,420863,240291,2024-06-01 15:49:18,2024-06-01 16:13:18,2024-06-01 23:18:18,Transfer,4,Failed,339,93.59,425,0.694,2,97806313,5624561,1,7,127.07,0
36262661,449141,235198,2025-11-13 18:25:12,2025-11-13 20:24:12,2025-11-14 01:56:12,Replenish,1,Completed,346,27.19,332,0.91,0,70909853,5444578,3,2,1.49,1
88319616,480494,240291,2023-12-05 03:30:27,2023-12-05 04:28:27,2023-12-05 09:00:27,Cycle Count,3,Completed,32,80.07,272,0.585,0,87736954,7800780,29,5,27.33,0
64199546,402785,219630,2024-05-27 12:36:25,2024-05-27 14:25:25,2024-05-27 17:16:25,Consolidate,3,Completed,241,65.98,171,0.79,0,48575168,8370736,47,3,37.43,0
62061743,443800,205716,2025-08-30 00:11:54,2025-08-30 01:58:54,2025-08-30 07:35:54,Pickup,5,Completed,53,46.48,337,0.519,1,14391396,4274677,35,2,5.78,0
53534859,469113,242832,2023-01-12 20:50:52,2023-01-12 22:18:52,2023-01-13 02:33:52,Replenish,2,Partial,429,25.69,255,0.607,0,28334959,2505968,11,5,70.45,1
63838589,469113,232480,2024-02-08 02:31:39,2024-02-08 04:21:39,2024-02-08 05:23:39,Sort,3,Failed,100,146.23,62,0.32,0,59400520,7810734,20,2,24.33,1
72182273,424502,205969,2025-04-10 17:40:12,2025-04-10 19:22:12,2025-04-10 22:57:12,Pickup,2,Completed,36,406.18,215,0.695,0,94429102,7955236,48,6,13.09,0
72954612,480494,206925,2026-02-10 22:41:42,2026-02-10 23:44:42,2026-02-11 06:38:42,Sort,4,Completed,195,92.5,414,0.536,0,59674282,9171181,36,7,27.45,0
85682722,402023,242832,2023-09-16 22:40:56,2023-09-16 23:15:56,2023-09-17 03:45:56,Sort,4,Completed,268,80.5,270,0.617,0,27585390,6205684,45,1,9.25,1
31362362,486697,240601,2024-02-13 06:49:08,2024-02-13 08:22:08,2024-02-13 08:54:08,Replenish,5,Failed,98,32.23,32,0.467,0,51792564,9434974,45,5,2.89,0
55759950,409522,217119,2024-01-06 23:19:02,2024-01-07 01:08:02,2024-01-07 03:29:02,Replenish,3,Completed,456,141.69,141,0.356,0,49492120,4491702,23,2,14.01,0
34068691,420863,249797,2023-03-04 10:28:51,2023-03-04 12:24:51,2023-03-04 16:38:51,Transfer,4,Cancelled,111,10.17,254,0.474,0,87895440,7685358,43,3,13.31,0
95396880,496002,209263,2024-08-27 23:58:34,2024-08-28 01:01:34,2024-08-28 06:51:34,Pickup,3,Completed,25,102.44,350,0.624,0,64391984,1136412,20,2,57.92,0
26425011,459528,225896,2025-01-05 19:19:24,2025-01-05 19:32:24,2025-01-05 22:36:24,Sort,1,In Progress,44,185.37,184,0.512,1,75132665,9246927,28,7,5.2,0
84391467,471986,208994,2023-03-14 19:12:58,2023-03-14 20:25:58,2023-03-15 03:33:58,Transfer,3,In Progress,338,286.09,428,0.75,0,82486378,5829298,39,4,11.67,0
95370319,405699,239090,2023-12-23 22:30:06,2023-12-24 00:00:06,2023-12-24 07:54:06,Pickup,3,Completed,389,7.98,474,0.399,0,62568217,5176432,7,5,8.73,0
95679332,458441,235321,2023-06-13 00:21:40,2023-06-13 01:04:40,2023-06-13 06:34:40,Transfer,3,Completed,224,16.09,330,0.338,0,49250084,1716179,32,3,3.27,0
61607208,490633,235659,2026-02-15 00:20:57,2026-02-15 00:28:57,2026-02-15 00:35:57,Transfer,3,Completed,326,55.54,7,0.476,0,52339253,9872535,36,3,69.89,0
83399432,470249,249797,2025-05-05 20:21:07,2025-05-05 20:57:07,2025-05-06 02:59:07,Replenish,1,Partial,3,161.64,362,0.444,0,80115681,5327811,1,5,14.46,0
62915992,459528,246274,2023-05-20 20:48:03,2023-05-20 22:22:03,2023-05-21 01:42:03,Pickup,3,Completed,415,18.84,200,0.45,0,53449350,3098297,17,1,15.65,0
15853898,474653,217119,2024-03-17 01:41:41,2024-03-17 02:40:41,2024-03-17 03:21:41,Putaway,2,Completed,144,78.2,41,0.456,0,79729895,7125830,32,7,0.59,1
93957855,432796,235659,2024-09-26 06:57:05,2024-09-26 07:01:05,2024-09-26 11:06:05,Sort,1,Completed,145,48.92,245,0.978,0,99349433,2672892,34,2,21.11,0
74792404,473737,249797,2023-11-01 09:51:51,2023-11-01 10:37:51,2023-11-01 15:10:51,Dropoff,5,Completed,189,57.09,273,0.853,0,51257383,2642991,46,5,11.99,0
36044143,459528,208059,2023-07-20 13:54:34,2023-07-20 14:35:34,2023-07-20 17:43:34,Pickup,1,Completed,175,140.97,188,0.954,2,99006805,7459979,46,7,29.12,0
67427030,429174,249237,2025-01-25 13:15:56,2025-01-25 14:06:56,2025-01-25 21:27:56,Pickup,4,Partial,309,180.72,441,0.841,0,99075686,8990981,33,1,12.94,0
53624117,474583,206925,2023-05-01 00:04:46,2023-05-01 01:56:46,2023-05-01 02:35:46,Pickup,4,Completed,431,360.78,39,0.819,0,29229307,3193653,18,3,0.66,0
77463671,469113,225644,2025-11-28 00:52:03,2025-11-28 02:33:03,2025-11-28 08:50:03,Sort,3,Completed,280,2.96,377,0.34,1,63289761,1931718,29,7,29.72,1
71072931,489133,235659,2025-12-19 04:26:26,2025-12-19 05:38:26,2025-12-19 06:08:26,Replenish,3,Completed,94,31.26,30,0.723,0,49422496,3433968,20,6,17.44,1
65827862,405424,245938,2023-08-13 14:44:33,2023-08-13 15:21:33,2023-08-13 17:42:33,Pickup,4,Completed,17,92.33,141,0.495,0,91050926,5564369,9,2,13.36,1
61857061,493013,216408,2025-02-05 17:59:06,2025-02-05 19:31:06,2025-02-05 23:01:06,Dropoff,4,Cancelled,51,30.88,210,0.389,0,39913449,6061725,4,4,12.01,0
26775453,443800,227013,2024-09-13 18:22:09,2024-09-13 19:15:09,2024-09-14 01:01:09,Transfer,3,Cancelled,411,54.15,346,0.565,0,67678381,4033516,30,5,14.33,0
64812803,402785,227751,2023-12-23 05:01:13,2023-12-23 05:29:13,2023-12-23 06:08:13,Pickup,1,In Progress,98,8.62,39,0.575,1,90903859,3538245,40,6,4.7,0
17087674,425042,216408,2025-11-26 19:10:10,2025-11-26 19:37:10,2025-11-27 02:00:10,Consolidate,3,Partial,109,70.85,383,0.495,1,76668986,9251673,14,7,1.33,0
84367690,486697,249237,2024-03-29 07:21:30,2024-03-29 07:44:30,2024-03-29 11:17:30,Dropoff,4,Completed,365,271.15,213,0.489,0,67986262,4130094,21,1,22.7,0
26827259,437920,215159,2024-12-21 00:16:52,2024-12-21 01:32:52,2024-12-21 03:12:52,Replenish,4,Failed,374,160.52,100,0.971,0,94608757,3165642,19,6,23.87,0
95338833,437920,232480,2023-05-10 02:37:19,2023-05-10 02:54:19,2023-05-10 09:45:19,Dropoff,2,Completed,131,73.91,411,0.845,0,26727977,3298536,38,3,24.02,1
60666016,492624,211550,2026-03-14 22:03:01,2026-03-14 23:38:01,2026-03-15 01:19:01,Transfer,4,Completed,22,379.63,101,0.4,2,63425350,9486659,25,3,11.47,0
56841647,489925,232907,2025-02-22 10:23:41,2025-02-22 11:59:41,2025-02-22 19:00:41,Dropoff,1,Completed,87,8.1,421,0.732,0,31625561,3608529,27,7,58.67,1
88954427,445145,249797,2025-01-08 18:28:46,2025-01-08 19:04:46,2025-01-08 20:06:46,Replenish,4,Completed,416,53.62,62,0.733,0,88555729,8171793,39,5,39.06,0
85686605,429290,227057,2023-03-09 09:01:38,2023-03-09 09:36:38,2023-03-09 15:02:38,Sort,2,Cancelled,179,286.13,326,0.829,0,77783210,6135164,31,2,11.51,0
11497337,464636,222099,2025-09-12 13:14:12,2025-09-12 14:22:12,2025-09-12 19:01:12,Pickup,3,Completed,126,43.47,279,0.707,0,54044967,1539764,34,6,20.79,0
51192880,420863,217505,2026-02-01 07:59:30,2026-02-01 09:54:30,2026-02-01 13:49:30,Replenish,3,Completed,376,6.24,235,0.658,0,14133383,8226445,31,5,12.11,0
61888336,434763,225644,2023-09-05 22:18:46,2023-09-05 22:40:46,2023-09-05 22:50:46,Cycle Count,3,Completed,284,41.57,10,0.489,4,69834007,4033898,28,4,0.48,0
36165602,496760,245938,2025-09-22 22:18:37,2025-09-22 23:10:37,2025-09-22 23:50:37,Consolidate,4,Partial,411,81.21,40,0.469,1,47417991,4744764,25,5,23.13,0
63292559,461387,238978,2023-07-23 08:38:49,2023-07-23 10:13:49,2023-07-23 13:42:49,Sort,3,Partial,495,221.85,209,0.617,0,61886493,1384166,1,3,1.25,0
62309497,458441,219630,2023-02-17 10:09:20,2023-02-17 11:15:20,2023-02-17 11:29:20,Pickup,3,Completed,481,14.41,14,0.735,0,94236083,6427645,43,1,20.95,0
41385198,458126,212996,2026-04-24 21:59:52,2026-04-24 23:04:52,2026-04-24 23:07:52,Cycle Count,2,Completed,297,209.95,3,0.344,2,18952017,8251314,35,5,6.15,0
24308246,459528,208994,2023-08-15 05:56:04,2023-08-15 07:35:04,2023-08-15 10:05:04,Replenish,2,In Progress,101,101.75,150,0.536,0,35782438,5897926,46,6,17.27,0
90391271,447979,242742,2024-06-19 13:23:09,2024-06-19 14:36:09,2024-06-19 16:33:09,Replenish,4,Completed,56,41.21,117,0.576,0,81048363,3348250,25,1,2.62,1
36451471,433576,208059,2023-10-06 15:03:57,2023-10-06 16:07:57,2023-10-06 16:35:57,Pickup,3,Completed,137,73.09,28,0.838,0,19079589,8368901,10,5,21.28,1
44206221,424940,205716,2024-02-07 15:05:17,2024-02-07 16:50:17,2024-02-08 00:36:17,Sort,4,Completed,426,59.32,466,0.499,0,57166016,9273619,15,3,11.88,0
90703877,434763,246274,2023-02-01 00:15:40,2023-02-01 00:36:40,2023-02-01 03:35:40,Cycle Count,4,Completed,350,3.79,179,0.608,0,39637757,6339888,33,3,83.18,0
53887764,480494,242742,2025-12-12 13:37:01,2025-12-12 14:25:01,2025-12-12 14:52:01,Replenish,2,Completed,358,125.5,27,0.658,1,16115114,1563867,21,5,70.96,0
15012924,446378,210830,2023-10-31 21:09:25,2023-10-31 21:10:25,2023-11-01 01:33:25,Pickup,3,Completed,255,6.61,263,0.554,0,21104647,9898000,16,4,71.75,0
51031865,449202,235212,2025-06-16 05:53:16,2025-06-16 06:07:16,2025-06-16 06:25:16,Sort,3,Failed,231,56.41,18,0.903,0,17426376,6258378,7,4,14.9,0
50757885,433576,237363,2025-02-27 20:36:29,2025-02-27 22:27:29,2025-02-28 04:23:29,Transfer,4,Completed,380,136.46,356,0.971,1,95637452,2747309,29,7,18.5,0
48377349,411586,235321,2023-04-25 04:26:38,2023-04-25 05:35:38,2023-04-25 12:37:38,Dropoff,4,Completed,384,81.25,422,0.629,0,72973942,8818019,7,7,12.06,0
13094878,409522,227751,2024-09-14 01:16:46,2024-09-14 02:16:46,2024-09-14 03:55:46,Putaway,3,Completed,222,3.36,99,0.587,4,61373677,6489382,24,3,11.59,0
64590010,412330,211550,2025-04-28 09:27:36,2025-04-28 10:30:36,2025-04-28 12:03:36,Dropoff,4,Completed,240,2.58,93,0.912,1,35362374,6396766,3,7,10.99,0
23420375,489596,219630,2024-11-20 00:58:33,2024-11-20 02:05:33,2024-11-20 02:14:33,Transfer,3,Completed,132,218.52,9,0.898,0,73261168,4498542,6,6,0.43,0
84705573,434124,209294,2024-03-12 04:44:40,2024-03-12 05:59:40,2024-03-12 12:33:40,Sort,3,Completed,480,2.16,394,0.318,0,41562439,5407985,3,6,65.76,0
98139079,486697,227057,2024-01-31 09:39:12,2024-01-31 11:12:12,2024-01-31 13:39:12,Dropoff,3,Failed,84,38.23,147,0.518,0,18207835,8590040,12,4,3.07,1
70595967,477333,205980,2024-08-31 04:08:33,2024-08-31 06:03:33,2024-08-31 08:06:33,Replenish,4,Failed,350,18.8,123,0.972,0,97650071,4171317,37,2,5.42,0
44207255,472285,210830,2023-11-20 18:11:58,2023-11-20 20:10:58,2023-11-21 03:36:58,Sort,3,Completed,390,120.56,446,0.804,1,56161363,2491706,31,4,51.97,0
85170604,483879,209263,2024-02-24 09:27:03,2024-02-24 11:23:03,2024-02-24 13:45:03,Replenish,4,Completed,434,74.5,142,0.439,0,31647624,9491309,18,1,46.0,0
55005987,496760,227013,2024-12-17 15:38:54,2024-12-17 16:16:54,2024-12-17 21:07:54,Dropoff,3,Cancelled,163,31.83,291,0.576,0,74420061,5082545,8,4,90.98,0
11109336,469113,211550,2026-01-07 10:53:11,2026-01-07 12:01:11,2026-01-07 16:15:11,Pickup,3,Completed,288,193.81,254,0.55,1,16316101,3936426,22,5,5.08,0
66696337,478305,221982,2024-10-15 06:58:19,2024-10-15 07:48:19,2024-10-15 11:55:19,Consolidate,4,In Progress,471,17.62,247,0.487,0,89656186,2898905,26,3,33.61,0
31370452,429174,227057,2023-10-25 14:25:20,2023-10-25 14:30:20,2023-10-25 21:54:20,Pickup,4,Completed,245,77.38,444,0.899,0,92886109,7944057,13,1,19.79,0
57257506,434124,249237,2024-12-30 05:01:43,2024-12-30 05:02:43,2024-12-30 11:44:43,Sort,2,Completed,82,27.96,402,0.979,0,59899509,4336200,8,2,6.77,1
79683324,474653,249797,2023-10-04 06:37:22,2023-10-04 08:23:22,2023-10-04 08:26:22,Pickup,2,Completed,345,110.37,3,0.442,0,87422711,8882561,20,5,7.98,0
52907394,449202,212996,2023-04-14 14:52:09,2023-04-14 14:58:09,2023-04-14 19:54:09,Dropoff,3,Completed,332,14.27,296,0.396,0,42207998,4231504,8,6,12.5,0
17264936,489596,244872,2024-05-19 06:22:43,2024-05-19 06:45:43,2024-05-19 12:54:43,Replenish,3,Cancelled,224,20.52,369,0.465,1,67860830,7344003,7,4,30.56,0
41176698,485327,214068,2025-10-31 12:37:14,2025-10-31 13:52:14,2025-10-31 21:22:14,Replenish,1,Completed,2,190.4,450,0.827,2,80938731,4335090,32,4,90.0,0
50075650,433576,214068,2023-11-25 13:16:07,2023-11-25 14:14:07,2023-11-25 15:53:07,Cycle Count,4,Completed,463,136.32,99,0.515,0,71456837,2285094,27,7,32.77,0
23866925,464853,203407,2024-08-20 10:25:08,2024-08-20 12:04:08,2024-08-20 16:19:08,Pickup,3,In Progress,257,37.46,255,0.9,0,56279651,3150506,35,5,23.23,0
29313489,485327,247949,2024-06-22 15:58:26,2024-06-22 17:38:26,2024-06-22 20:05:26,Cycle Count,2,Completed,425,57.25,147,0.412,1,26149737,8984165,30,5,36.99,1
51633907,475581,246274,2024-04-26 09:24:51,2024-04-26 11:12:51,2024-04-26 12:06:51,Transfer,3,Completed,6,10.91,54,0.747,4,27926552,9236445,17,4,16.9,1
29852666,411586,210770,2025-06-08 07:17:04,2025-06-08 08:17:04,2025-06-08 12:18:04,Dropoff,3,Partial,484,409.79,241,0.92,0,54001806,3129306,41,6,7.99,0
93929861,402785,210770,2025-05-29 04:12:51,2025-05-29 05:57:51,2025-05-29 11:15:51,Pickup,4,Completed,197,9.93,318,0.672,0,29344264,9455992,48,3,15.34,0
49696323,490633,246274,2025-12-07 04:46:56,2025-12-07 04:51:56,2025-12-07 07:54:56,Sort,4,Completed,101,168.09,183,0.392,0,81918727,7170282,19,5,114.59,0
31751335,496760,227013,2024-11-06 06:05:06,2024-11-06 06:49:06,2024-11-06 12:45:06,Sort,2,Completed,83,146.05,356,0.458,0,34661711,1253056,25,3,18.67,0
59682679,447979,208994,2025-07-23 13:39:18,2025-07-23 14:15:18,2025-07-23 17:59:18,Sort,3,Completed,455,1.63,224,0.529,0,56943754,9645491,11,5,122.67,0
18676408,448885,244872,2026-04-26 07:14:13,2026-04-26 08:21:13,2026-04-26 11:19:13,Pickup,3,In Progress,403,20.98,178,0.497,0,77176680,1694389,36,7,25.23,0
